order_id,customer_id,product_id,customer_name,segment,category,sub_category,amount,profit,quantity,order_date,ship_date,ship_mode,payment_mode,country,city,state
CA-2019-115091,AB-10165,OFF-AR-10003560,Alan Barnes,Home Office,Clothing,Leggings,57,21,4,4/14/2021,4/17/2021,Standard Class,COD,United States,Dallas,Texas
CA-2021-144932,AB-10165,OFF-AR-10001468,Alan Barnes,Consumer,Clothing,Saree,128,4,3,4/14/2021,4/17/2021,Standard Class,COD,United States,Alexandria,Virginia
CA-2021-144932,AB-10165,OFF-PA-10004971,Alan Barnes,Consumer,Clothing,Saree,89,-4,5,4/14/2021,4/17/2021,Standard Class,Credit Card,United States,New York City,New York
CA-2021-144932,RK-19300,OFF-PA-10002195,Ralph Kennedy,Consumer,Furniture,Furnishings,221,26,7,9/2/2021,9/6/2021,Standard Class,COD,United States,New York City,New York
CA-2021-114216,CG-12040,OFF-PA-10001745,Catherine Glotzbach,Consumer,Clothing,Saree,205,-119,3,6/20/2020,6/24/2020,Standard Class,Debit Card,United States,New York City,New York
CA-2020-140081,CG-12040,OFF-BI-10004826,Catherine Glotzbach,Home Office,Clothing,Shirt,191,51,5,6/20/2020,6/24/2020,First Class,UPI,United States,New York City,New York
CA-2020-140081,CG-12040,OFF-PA-10001870,Catherine Glotzbach,Home Office,Clothing,Hankerchief,206,18,4,6/20/2020,6/24/2020,First Class,Debit Card,United States,Philadelphia,Pennsylvania
CA-2020-140081,CG-12040,OFF-AP-10001058,Catherine Glotzbach,Home Office,Clothing,Hankerchief,56,0,4,6/20/2020,6/24/2020,Standard Class,COD,United States,Philadelphia,Pennsylvania
CA-2020-140081,RA-19885,TEC-AC-10003911,Ruben Ausman,Home Office,Clothing,Stole,88,16,4,11/5/2021,11/6/2021,Standard Class,Credit Card,United States,Springfield,Virginia
US-2021-111745,RP-19270,OFF-PA-10000289,Rachel Payne,Corporate,Electronics,Phones,224,58,3,12/13/2019,12/17/2019,First Class,UPI,United States,Springfield,Virginia
CA-2019-148250,RP-19270,OFF-AP-10003040,Rachel Payne,Corporate,Clothing,T-shirt,193,8,4,12/13/2019,12/17/2019,First Class,UPI,United States,Toledo,Ohio
CA-2019-148250,KC-16255,OFF-PA-10000350,Karen Carlisle,Corporate,Clothing,Stole,87,36,5,6/19/2020,6/20/2020,First Class,Credit Card,United States,Toledo,Ohio
CA-2020-105760,RW-19630,OFF-BI-10001759,Rob Williams,Corporate,Clothing,Saree,189,4,1,12/13/2020,12/20/2020,Standard Class,UPI,United States,Toledo,Ohio
CA-2020-142958,RW-19630,FUR-TA-10000577,Rob Williams,Corporate,Furniture,Chairs,55,-33,2,12/13/2020,12/20/2020,Standard Class,COD,United States,Philadelphia,Pennsylvania
CA-2020-142958,JL-15850,OFF-PA-10004101,John Lucas,Corporate,Clothing,Saree,85,-1,3,5/29/2019,6/3/2019,Standard Class,Credit Card,United States,Philadelphia,Pennsylvania
CA-2019-120880,JL-15850,OFF-ST-10001496,John Lucas,Consumer,Electronics,Phones,252,56,2,5/29/2019,6/3/2019,Standard Class,UPI,United States,Philadelphia,Pennsylvania
CA-2019-120880,JL-15850,OFF-BI-10002931,John Lucas,Consumer,Furniture,Bookcases,197,73,1,5/29/2019,6/3/2019,Standard Class,COD,United States,Philadelphia,Pennsylvania
CA-2019-120880,CA-12775,FUR-TA-10002356,Cynthia Arntzen,Consumer,Clothing,Stole,17,-3,2,7/26/2019,7/28/2019,First Class,UPI,United States,Philadelphia,Pennsylvania
US-2019-140200,RB-19795,FUR-FU-10003601,Ross Baird,Consumer,Clothing,Hankerchief,100,28,2,11/28/2021,12/2/2021,Standard Class,UPI,United States,Farmington,New Mexico
US-2021-110576,RB-19795,FUR-FU-10000576,Ross Baird,Home Office,Clothing,Stole,80,-19,5,11/28/2021,12/2/2021,Standard Class,UPI,United States,Riverside,California
US-2021-110576,RB-19795,FUR-TA-10004154,Ross Baird,Home Office,Clothing,Trousers,75,29,1,11/28/2021,12/2/2021,First Class,UPI,United States,Riverside,California
US-2021-110576,RB-19795,OFF-PA-10000788,Ross Baird,Home Office,Clothing,Saree,26,4,2,11/28/2021,12/2/2021,Standard Class,UPI,United States,San Francisco,California
US-2021-110576,RB-19795,OFF-PA-10002479,Ross Baird,Home Office,Clothing,Skirt,55,12,5,11/28/2021,12/2/2021,Standard Class,COD,United States,Torrance,California
US-2021-110576,KH-16360,FUR-FU-10001940,Katherine Hughes,Home Office,Clothing,Saree,157,5,9,4/3/2021,4/7/2021,Standard Class,UPI,United States,Torrance,California
CA-2021-131156,GH-14665,OFF-AR-10001958,Greg Hansen,Consumer,Furniture,Bookcases,200,-60,4,12/28/2021,1/1/2022,Standard Class,UPI,United States,Seattle,Washington
CA-2021-136539,GH-14665,FUR-BO-10004709,Greg Hansen,Consumer,Clothing,Saree,230,5,2,12/28/2021,1/1/2022,Standard Class,UPI,United States,Seattle,Washington
CA-2021-136539,SW-20275,OFF-ST-10000604,Scott Williamson,Consumer,Furniture,Bookcases,213,-145,3,11/30/2021,12/4/2021,First Class,Debit Card,United States,Seattle,Washington
CA-2021-119305,JA-15970,TEC-PH-10002923,Joseph Airdo,Consumer,Clothing,Stole,55,4,2,5/15/2021,5/18/2021,Standard Class,COD,United States,Mesa,Arizona
CA-2021-102414,JA-15970,OFF-BI-10004465,Joseph Airdo,Consumer,Clothing,Saree,220,-19,2,5/15/2021,5/18/2021,Standard Class,Debit Card,United States,Philadelphia,Pennsylvania
CA-2021-102414,JA-15970,OFF-PA-10002333,Joseph Airdo,Consumer,Clothing,Hankerchief,150,32,3,5/15/2021,5/18/2021,Standard Class,COD,United States,Philadelphia,Pennsylvania
CA-2021-102414,DL-12925,FUR-FU-10004188,Daniel Lacy,Consumer,Electronics,Printers,203,84,2,9/22/2019,9/22/2019,Standard Class,UPI,United States,Philadelphia,Pennsylvania
CA-2019-112571,LW-16990,FUR-CH-10002965,Lindsay Williams,Consumer,Electronics,Accessories,93,31,3,11/14/2021,11/19/2021,Standard Class,UPI,United States,Philadelphia,Pennsylvania
CA-2021-152142,TB-21190,OFF-BI-10000145,Thomas Brumley,Corporate,Clothing,Hankerchief,290,35,6,11/27/2019,12/1/2019,Standard Class,COD,United States,Philadelphia,Pennsylvania
CA-2019-160059,CV-12805,OFF-EN-10001335,Cynthia Voltz,Home Office,Clothing,Saree,48,6,1,9/1/2020,9/4/2020,Standard Class,COD,United States,Philadelphia,Pennsylvania
CA-2020-120859,MS-17365,OFF-LA-10001613,Maribeth Schnelling,Corporate,Electronics,Accessories,221,35,4,9/22/2018,9/24/2018,Standard Class,Debit Card,United States,Round Rock,Texas
CA-2018-127488,BS-11800,OFF-LA-10004055,Bryan Spruell,Consumer,Clothing,Kurti,55,18,2,4/9/2021,4/11/2021,Standard Class,COD,United States,Round Rock,Texas
CA-2021-135279,BS-11800,OFF-AR-10004344,Bryan Spruell,Home Office,Electronics,Accessories,227,102,8,4/9/2021,4/11/2021,Second Class,Debit Card,United States,Jackson,Mississippi
CA-2021-135279,BS-11800,OFF-PA-10004621,Bryan Spruell,Home Office,Clothing,Stole,55,-39,4,4/9/2021,4/11/2021,Second Class,COD,United States,Phoenix,Arizona
CA-2021-135279,BS-11800,OFF-PA-10001281,Bryan Spruell,Home Office,Electronics,Accessories,207,33,2,4/9/2021,4/11/2021,Second Class,UPI,United States,Phoenix,Arizona
CA-2021-135279,BS-11800,OFF-LA-10001613,Bryan Spruell,Home Office,Clothing,Saree,64,6,4,4/9/2021,4/11/2021,Same Day,COD,United States,Phoenix,Arizona
CA-2021-135279,BS-11800,OFF-ST-10001097,Bryan Spruell,Home Office,Clothing,Saree,89,6,5,4/9/2021,4/11/2021,Standard Class,COD,United States,Oceanside,California
CA-2021-135279,DL-13315,FUR-FU-10001095,Delfina Latchford,Home Office,Clothing,Stole,54,27,2,1/16/2018,1/18/2018,Standard Class,COD,United States,San Francisco,California
CA-2018-115791,DL-13315,TEC-PH-10004614,Delfina Latchford,Consumer,Clothing,T-shirt,84,41,3,1/16/2018,1/18/2018,First Class,Credit Card,United States,Fayetteville,Arkansas
CA-2018-115791,DL-13315,OFF-BI-10001575,Delfina Latchford,Consumer,Electronics,Electronic Games,209,-21,2,1/16/2018,1/18/2018,Second Class,UPI,United States,San Francisco,California
CA-2018-115791,DL-13315,OFF-LA-10001074,Delfina Latchford,Consumer,Clothing,Stole,79,33,4,1/16/2018,1/18/2018,First Class,UPI,United States,Boca Raton,Florida
CA-2018-115791,PO-19195,TEC-PH-10003555,Phillina Ober,Consumer,Clothing,T-shirt,54,8,4,10/5/2021,10/8/2021,First Class,COD,United States,New York City,New York
US-2021-103247,PO-19195,OFF-BI-10004492,Phillina Ober,Home Office,Clothing,Saree,229,59,9,10/5/2021,10/8/2021,First Class,Debit Card,United States,New York City,New York
US-2021-103247,TD-20995,OFF-BI-10002012,Tamara Dahlen,Home Office,Clothing,Hankerchief,158,38,3,7/9/2021,7/15/2021,First Class,UPI,United States,New York City,New York
US-2021-100209,BW-11110,TEC-MA-10000822,Bart Watters,Consumer,Electronics,Phones,248,105,2,1/7/2021,1/10/2021,First Class,Debit Card,United States,New York City,New York
CA-2021-159366,RW-19690,OFF-BI-10000848,Robert Waldorf,Corporate,Clothing,Saree,199,6,2,5/30/2020,5/31/2020,First Class,UPI,United States,New York City,New York
CA-2020-145499,KB-16600,OFF-PA-10004156,Ken Brennan,Consumer,Clothing,Trousers,253,-11,1,12/9/2019,12/12/2019,Second Class,Debit Card,United States,New York City,New York
CA-2019-157035,EB-13870,FUR-CH-10003199,Emily Burns,Corporate,Clothing,Saree,257,-252,4,10/3/2020,10/8/2020,Second Class,Debit Card,United States,Philadelphia,Pennsylvania
CA-2020-144939,TZ-21580,OFF-AR-10000034,Tracy Zic,Consumer,Electronics,Accessories,193,33,5,11/11/2018,11/14/2018,Second Class,COD,United States,Philadelphia,Pennsylvania
CA-2018-163419,TZ-21580,TEC-PH-10000560,Tracy Zic,Consumer,Clothing,T-shirt,109,35,6,11/11/2018,11/14/2018,Second Class,COD,United States,Philadelphia,Pennsylvania
CA-2018-163419,TZ-21580,FUR-CH-10000665,Tracy Zic,Consumer,Electronics,Accessories,214,30,3,11/11/2018,11/14/2018,Second Class,COD,United States,Philadelphia,Pennsylvania
CA-2018-163419,AS-10630,OFF-LA-10001569,Ann Steele,Consumer,Clothing,Saree,141,7,7,9/29/2021,10/5/2021,Second Class,COD,United States,New York City,New York
CA-2021-100314,AS-10630,OFF-EN-10000461,Ann Steele,Home Office,Furniture,Furnishings,201,32,4,9/29/2021,10/5/2021,Standard Class,UPI,United States,New York City,New York
CA-2021-100314,AS-10630,TEC-MA-10003066,Ann Steele,Home Office,Clothing,Shirt,54,12,4,9/29/2021,10/5/2021,First Class,COD,United States,Portland,Oregon
CA-2021-100314,TS-21340,OFF-BI-10004022,Toby Swindell,Home Office,Clothing,Shirt,83,6,6,3/10/2019,3/10/2019,First Class,EMI,United States,Detroit,Michigan
CA-2019-146829,JG-15805,FUR-FU-10004071,John Grady,Consumer,Clothing,Saree,54,-3,3,5/21/2021,5/26/2021,First Class,COD,United States,Wilmington,North Carolina
CA-2021-167899,JG-15805,OFF-AR-10001988,John Grady,Corporate,Clothing,T-shirt,53,5,3,5/21/2021,5/26/2021,Standard Class,COD,United States,Columbus,Indiana
CA-2021-167899,SL-20155,FUR-CH-10004086,Sara Luxemburg,Corporate,Electronics,Phones,258,-27,2,3/29/2019,3/31/2019,Second Class,Debit Card,United States,New York City,New York
CA-2019-153549,TS-21610,OFF-BI-10001036,Troy Staebel,Home Office,Clothing,Saree,199,8,2,9/9/2020,9/11/2020,Second Class,COD,United States,Louisville,Colorado
CA-2020-110023,RF-19735,OFF-FA-10002983,Roland Fjeld,Consumer,Clothing,Kurti,82,-27,3,8/26/2020,8/27/2020,Second Class,EMI,United States,Louisville,Colorado
CA-2020-105585,RF-19735,OFF-PA-10003625,Roland Fjeld,Consumer,Clothing,Stole,139,36,3,8/26/2020,8/27/2020,Standard Class,COD,United States,Louisville,Colorado
CA-2020-105585,MW-18235,OFF-BI-10003925,Mitch Willingham,Consumer,Clothing,Stole,53,15,2,5/21/2018,5/25/2018,Standard Class,COD,United States,Pasadena,Texas
CA-2018-117639,MW-18235,TEC-PH-10001530,Mitch Willingham,Corporate,Clothing,Stole,53,1,4,5/21/2018,5/25/2018,Standard Class,COD,United States,Pasadena,Texas
CA-2018-117639,RD-19585,OFF-EN-10003862,Rob Dowd,Corporate,Furniture,Furnishings,101,38,2,10/28/2019,11/3/2019,Same Day,COD,United States,Pasadena,Texas
CA-2019-162537,RD-19585,OFF-ST-10004258,Rob Dowd,Consumer,Electronics,Printers,262,215,2,10/28/2019,11/3/2019,Standard Class,Debit Card,United States,Houston,Texas
CA-2019-162537,RD-19585,FUR-FU-10002885,Rob Dowd,Consumer,Clothing,T-shirt,82,-39,5,10/28/2019,11/3/2019,Standard Class,EMI,United States,Auburn,New York
CA-2019-162537,RD-19585,FUR-FU-10001918,Rob Dowd,Consumer,Clothing,Hankerchief,154,39,3,10/28/2019,11/3/2019,Second Class,COD,United States,Auburn,New York
CA-2020-152156 ,CG-12          ,FUR-BO-1017    ,Claire Gute,Consumer,Electronics,Electronic Games,1096,658,7,11/8/2020,11/11/2020,First Class,COD,United States,Henderson,Kentucky
CA-2020-152156 ,CG-12          ,FUR-BO-1017    ,Claire Gute,Consumer,Electronics,Electronic Games,1096,658,7,11/8/2020,11/11/2020,First Class,COD,United States,Henderson,Kentucky
CA-2020-152156 ,CG-12520       ,FUR-CH-10000454,Madhav,Consumer,Furniture,Chairs,9,36,36,11/8/2020,11/11/2020,First Class,EMI,Sweden,Mathura,Uttar Pradesh
CA-2020-138688 ,DV-13045       ,OFF-LA-10000240,Madan Mohan,Consumer,Office Supplies,Labels,255,599,599,6/12/2020,6/16/2020,Standard Class,EMI,United Kingdom,Delhi,Delhi
US-2019-108966 ,SO-20335       ,FUR-TA-10000577,Gopal,Consumer,Furniture,Tables,48,92,92,10/11/2019,10/18/2019,Standard Class,Credit Card,France,Mathura,Uttar Pradesh
US-2019-108966 ,SO-20335       ,OFF-ST-10000760,Vishakha,Consumer,Office Supplies,Storage,9,18,18,10/11/2019,10/18/2019,Standard Class,Credit Card,United Kingdom,Mumbai,Maharashtra
CA-2018-115812 ,BH-11710       ,FUR-FU-10001487,Sudevi,Consumer,Furniture,Furnishings,40,50,50,6/9/2018,6/14/2018,Standard Class,Credit Card,France,Indore,Madhya Pradesh
CA-2018-115812 ,BH-11710       ,OFF-AR-10002833,Shiva,Consumer,Office Supplies,Art,48,107,107,6/9/2018,6/14/2018,Standard Class,COD,France,Prayagraj,Uttar Pradesh
CA-2018-115812 ,BH-11710       ,TEC-PH-10002275,Sarita,Consumer,Technology,Phones,122,865,865,6/9/2018,6/14/2018,Standard Class,UPI,France,Pune,Maharashtra
CA-2018-115812 ,BH-11710       ,OFF-BI-10003910,Shishu,Consumer,Office Supplies,Binders,4,18,18,6/9/2018,6/14/2018,Standard Class,UPI,Italy,Pune,Maharashtra
